p=2,,,,,,,
,,,,a1,0.1,MSE,3598.549784
,,,,a2,0.1,,
Date,Y,Y(t-1),Y(t-2),Predict,Err,,
8/1/1995,89.8063,86.2425,78.5503,16.47928,-73.32702,,
9/1/1995,78.7442,89.8063,86.2425,17.60488,-61.13932,,
10/1/1995,73.9353,78.7442,89.8063,16.85505,-57.08025,,
11/1/1995,79.8903,73.9353,78.7442,15.26795,-64.62235,,
12/1/1995,91.0933,79.8903,73.9353,15.38256,-75.71074,,
1/1/1996,99.2688,91.0933,79.8903,17.09836,-82.17044,,
2/1/1996,93.1691,99.2688,91.0933,19.03621,-74.13289,,
3/1/1996,87.2075,93.1691,99.2688,19.24379,-67.96371,,
4/1/1996,77.4715,87.2075,93.1691,18.03766,-59.43384,,
5/1/1996,76.9337,77.4715,87.2075,16.4679,-60.4658,,
6/1/1996,82.1958,76.9337,77.4715,15.44052,-66.75528,,
7/1/1996,86.2321,82.1958,76.9337,15.91295,-70.31915,,
8/1/1996,86.824,86.2321,82.1958,16.84279,-69.98121,,
9/1/1996,79.4425,86.824,86.2321,17.30561,-62.13689,,
10/1/1996,74.911,79.4425,86.824,16.62665,-58.28435,,
11/1/1996,81.3,74.911,79.4425,15.43535,-65.86465,,
12/1/1996,90.753,81.3,74.911,15.6211,-75.1319,,
1/1/1997,98.7482,90.753,81.3,17.2053,-81.5429,,
2/1/1997,90.0486,98.7482,90.753,18.95012,-71.09848,,
3/1/1997,83.2671,90.0486,98.7482,18.87968,-64.38742,,
4/1/1997,76.3793,83.2671,90.0486,17.33157,-59.04773,,
5/1/1997,74.0777,76.3793,83.2671,15.96464,-58.11306,,
6/1/1997,80.0138,74.0777,76.3793,15.0457,-64.9681,,
7/1/1997,88.7168,80.0138,74.0777,15.40915,-73.30765,,
8/1/1997,88.0487,88.7168,80.0138,16.87306,-71.17564,,
9/1/1997,82.1801,88.0487,88.7168,17.67655,-64.50355,,
10/1/1997,77.7266,82.1801,88.0487,17.02288,-60.70372,,
11/1/1997,82.2802,77.7266,82.1801,15.99067,-66.28953,,
12/1/1997,92.3623,82.2802,77.7266,16.00068,-76.36162,,
1/1/1998,95.0701,92.3623,82.2802,17.46425,-77.60585,,
2/1/1998,88.0838,95.0701,92.3623,18.74324,-69.34056,,
3/1/1998,86.8125,88.0838,95.0701,18.31539,-68.49711,,
4/1/1998,76.9828,86.8125,88.0838,17.48963,-59.49317,,
5/1/1998,78.2652,76.9828,86.8125,16.37953,-61.88567,,
6/1/1998,86.7123,78.2652,76.9828,15.5248,-71.1875,,
7/1/1998,94.1078,86.7123,78.2652,16.49775,-77.61005,,
8/1/1998,93.7954,94.1078,86.7123,18.08201,-75.71339,,
9/1/1998,87.7915,93.7954,94.1078,18.79032,-69.00118,,
10/1/1998,80.3296,87.7915,93.7954,18.15869,-62.17091,,
11/1/1998,81.6742,80.3296,87.7915,16.81211,-64.86209,,
12/1/1998,91.9551,81.6742,80.3296,16.20038,-75.75472,,
1/1/1999,102.4467,91.9551,81.6742,17.36293,-85.08377,,
2/1/1999,91.4671,102.4467,91.9551,19.44018,-72.02692,,
3/1/1999,91.0236,91.4671,102.4467,19.39138,-71.63222,,
4/1/1999,80.7497,91.0236,91.4671,18.24907,-62.50063,,
5/1/1999,79.6373,80.7497,91.0236,17.17733,-62.45997,,
6/1/1999,88.1204,79.6373,80.7497,16.0387,-72.0817,,
7/1/1999,97.7757,88.1204,79.6373,16.77577,-80.99993,,
